sona_id,red_jar_percentage,green_jar_percentage,red_jar_initial_probability,red_jar_initial_confidence,green_jar_initial_probability,green_jar_initial_confidence,experiment_start_time,experiment_end_time,demographics_gender,demographics_academic_year,demographics_major,demographics_minor,trial_type,phase,trial_number,timestamp,jar_type,jar_percentage,drawn_ball,ball_sequence,ball_sequence_length,estimated_probability,confidence,reaction_time,sample_balls,correct_jar,incorrect_jar,selected_jar,is_correct
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,25,2026-02-24T10:58:21+00:00,red,68,white,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white""]",25,70,5,5034,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,26,2026-02-24T11:01:33+00:00,red,68,white,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white""]",26,65,6,5436,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,27,2026-02-24T11:01:50+00:00,red,68,black,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black""]",27,65,6,5628,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,28,2026-02-24T11:00:43+00:00,red,68,black,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black""]",28,65,6,4360,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,29,2026-02-24T11:02:24+00:00,red,68,black,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black""]",29,70,6,4853,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,30,2026-02-24T10:59:11+00:00,red,68,black,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black""]",30,70,7,4879,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,31,2026-02-24T11:00:23+00:00,red,68,black,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",31,80,5,3825,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,32,2026-02-24T10:58:27+00:00,red,68,white,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white""]",32,65,8,4994,,,,,
SONA_0003,68,46,45,3,40,7,2026-02-24T10:29:11+00:00,2026-02-24T11:03:11+00:00,male,freshman,Philosophy,,experiment,3,33,2026-02-24T10:58:35+00:00,red,68,white,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white""]",33,60,4,4601,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,1,2026-02-24T15:23:35+00:00,red,68,black,"[""black""]",1,50,8,4090,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,2,2026-02-24T15:23:59+00:00,red,68,white,"[""black"", ""white""]",2,45,7,3636,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,3,2026-02-24T15:24:06+00:00,red,68,black,"[""black"", ""white"", ""black""]",3,55,6,4444,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,4,2026-02-24T15:24:23+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white""]",4,50,8,4064,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,5,2026-02-24T15:24:47+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white"", ""white""]",5,45,6,4157,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,6,2026-02-24T15:24:39+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black""]",6,45,6,2719,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,7,2026-02-24T15:24:30+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black""]",7,50,7,3580,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,8,2026-02-24T15:24:55+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white""]",8,40,6,3718,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,9,2026-02-24T15:25:24+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white""]",9,40,7,3675,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,10,2026-02-24T15:25:57+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black""]",10,45,7,2918,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,11,2026-02-24T15:25:39+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black""]",11,45,6,3886,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,12,2026-02-24T15:25:15+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black""]",12,50,7,3644,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,13,2026-02-24T15:25:11+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black""]",13,55,6,3516,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,14,2026-02-24T15:27:11+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",14,50,6,3196,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,15,2026-02-24T15:27:12+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",15,70,7,3074,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,16,2026-02-24T15:26:23+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",16,65,8,2868,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,17,2026-02-24T15:25:43+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",17,70,7,3928,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,18,2026-02-24T15:26:27+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",18,65,7,3191,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,19,2026-02-24T15:28:31+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",19,65,6,4451,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,20,2026-02-24T15:26:07+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white""]",20,65,8,2685,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,21,2026-02-24T15:28:42+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white""]",21,65,8,3100,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,22,2026-02-24T15:30:03+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black""]",22,60,9,3516,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,23,2026-02-24T15:27:17+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black""]",23,65,7,2764,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,24,2026-02-24T15:27:03+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black""]",24,65,8,3338,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,25,2026-02-24T15:30:57+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black""]",25,65,8,3398,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,26,2026-02-24T15:31:15+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",26,55,6,3978,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,27,2026-02-24T15:28:24+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",27,55,7,3138,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,28,2026-02-24T15:27:39+00:00,red,68,white,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white""]",28,65,8,2610,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,29,2026-02-24T15:31:11+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black""]",29,60,8,2751,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,30,2026-02-24T15:31:27+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black""]",30,60,7,3622,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,31,2026-02-24T15:28:06+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black""]",31,60,8,2840,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,32,2026-02-24T15:31:27+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black""]",32,60,10,2845,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,1,33,2026-02-24T15:32:48+00:00,red,68,black,"[""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",33,60,6,3314,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,1,2026-02-24T15:31:41+00:00,green,36,white,"[""white""]",1,50,6,3842,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,2,2026-02-24T15:31:45+00:00,green,36,black,"[""white"", ""black""]",2,40,7,3787,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,3,2026-02-24T15:31:54+00:00,green,36,black,"[""white"", ""black"", ""black""]",3,45,8,3917,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,4,2026-02-24T15:32:11+00:00,green,36,white,"[""white"", ""black"", ""black"", ""white""]",4,45,6,4285,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,5,2026-02-24T15:32:22+00:00,green,36,black,"[""white"", ""black"", ""black"", ""white"", ""black""]",5,40,6,3316,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,6,2026-02-24T15:32:15+00:00,green,36,white,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white""]",6,55,7,4108,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,7,2026-02-24T15:32:30+00:00,green,36,black,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black""]",7,40,9,3736,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,8,2026-02-24T15:33:19+00:00,green,36,black,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black""]",8,35,7,3149,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,9,2026-02-24T15:33:42+00:00,green,36,black,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""black""]",9,35,9,3233,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,10,2026-02-24T15:33:47+00:00,green,36,white,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white""]",10,40,7,3221,,,,,
SONA_0004,68,36,45,1,45,3,2026-02-24T15:20:27+00:00,2026-02-24T15:51:27+00:00,non-binary,junior,History,,experiment,2,11,2026-02-24T15:34:45+00:00,green,36,black,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""black""]",11,25,8,3639,,,,,
